,song_name,song_popularity,song_duration_ms,danceability,energy,speechiness,artist_name,album_names,artists_path,fat_burning,genre
5070,Don't the Girls All Get Prettier at Closing Time,35,177266,0.657,0.8079999999999999,0.0445,Mickey Gilley,16 Biggest Hits,mickey-gilley,40.576724702308866,country
5071,The Door Is Always Open,24,163800,0.455,0.479,0.0272,Dave and Sugar,Anthology,dave-and-sugar,23.904226346816998,country
5072,Every Which Way but Loose - 2009 Remastered Version,42,171653,0.598,0.483,0.0292,Eddie Rabbitt,Number One Hits,eddie-rabbitt,28.99285681920098,country
5073,This Time,37,144733,0.448,0.597,0.0381,Waylon Jennings,The Essential Waylon Jennings,waylon-jennings,23.631852833319527,country
5074,This Time,37,144733,0.448,0.597,0.0381,High N Wild,This Time,high-n-wild,23.631852833319527,electronic
5075,This Time,37,144733,0.448,0.597,0.0381,Krigarè,Krigarè,krigarè,23.631852833319527,
5076,Out Of My Head And Back In My Bed - Single Version,21,160920,0.627,0.672,0.032,Loretta Lynn,The Definitive Collection,loretta-lynn,32.66127195086319,country
5077,Sleeping Single In A Double Bed - Single Version,31,138853,0.705,0.66,0.0322,Barbara Mandrell,Ultimate Collection: Barbara Mandrell,barbara-mandrell,29.61432495480532,country
5078,You Never Even Called Me By My Name,57,314226,0.604,0.459,0.0321,David Allan Coe,David Allan Coe - 16 Biggest Hits,david-allan-coe,52.19024076223928,country
5079,Rub It In,31,146800,0.7559999999999999,0.532,0.0322,Billy 'Crash' Craddock,"The Best Of Billy ""Crash"" Craddock",billy-crash-craddock,29.543084550373504,country
5080,Blue Skies,47,213440,0.381,0.335,0.0362,Willie Nelson,Stardust,willie-nelson,23.878264211909524,alternative
5081,I Can't Believe She Gives It All To Me - Single Version,27,143373,0.503,0.208,0.0284,Conway Twitty,Gold,conway-twitty,15.927620236590423,electronic
5082,Marie Laveau,46,190773,0.599,0.535,0.0339,Bobby Bare,Super Hits,bobby-bare,33.80211559524944,country
5083,Love Is Like a Butterfly,30,140173,0.6859999999999999,0.187,0.0391,Dolly Parton,The Essential Dolly Parton,dolly-parton,19.120204403375578,alternative
5084,Two More Bottles of Wine - Remastered Version,39,186333,0.764,0.736,0.0333,Emmylou Harris,Quarter Moon In A Ten Cent Town (Expanded & Remastered),emmylou-harris,43.67118274899259,country
5085,Two Dollars in the Jukebox - 2008 Remastered Version,25,142773,0.759,0.621,0.0314,Eddie Rabbitt,Rocky Mountain Music,eddie-rabbitt,30.784995211004844,country
5086,Amos Moses,50,139760,0.75,0.711,0.0641,Jerry Reed,The Essential Jerry Reed,jerry-reed,31.90413884804745,country
5087,Pass Me By,27,157746,0.6609999999999999,0.4,0.0245,Johnny Rodriguez,20 Greatest Hits,johnny-rodriguez,26.15096131460651,country
5088,Lonely Women Make Good Lovers,23,193960,0.652,0.484,0.0309,Bob Luman,Greatest Hits,bob-luman,34.42741586446441,country
5089,"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",57,152533,0.373,0.423,0.0618,Waylon Jennings,The Essential Waylon Jennings,waylon-jennings,18.9710250949596,country
5090,I Can Help,52,238333,0.471,0.675,0.0513,Billy Swan,The Best Of Billy Swan,billy-swan,42.67590268261852,country
5091,Barstool Mountain,24,169000,0.73,0.225,0.032,Moe Bandy,The Very Best Of...Volume 1,moe-bandy,25.217614127301335,country
5092,Before The Next Teardrop Falls,47,158306,0.799,0.345,0.0276,Freddy Fender,The Freddy Fender Collection,freddy-fender,28.296799576255964,country
5093,The Most Beautiful Girl,51,162866,0.5660000000000001,0.409,0.0265,Charlie Rich,Charlie Rich - 16 Biggest Hits,charlie-rich,24.81126827903983,country
5094,Bloody Mary Morning,42,168933,0.601,0.7659999999999999,0.0466,Willie Nelson,Phases And Stages,willie-nelson,36.08252555823434,alternative
5095,What a Difference You've Made in My Life,34,239066,0.422,0.537,0.0276,Ronnie Milsap,The Essential Ronnie Milsap,ronnie-milsap,35.82204219003171,country
5096,Just Good Ol' Boys,28,155226,0.607,0.598,0.0739,Moe Bandy,The Ultimate Moe & Joe,moe-bandy,29.225734325611047,country
5097,"My Woman, My Woman, My Wife",36,211106,0.429,0.317,0.0292,Marty Robbins,Marty Robbins - 16 Biggest Hits,marty-robbins,24.606697093322126,alternative
5098,One Piece at a Time,56,244760,0.723,0.564,0.294,Johnny Cash,One Piece At A Time,johnny-cash,49.21901410761411,electronic
5099,Stop And Smell The Roses,24,201600,0.528,0.421,0.0858,Mac Davis,Stop And Smell The Roses,mac-davis,29.893079628567726,country
5100,Country Sunshine,31,123666,0.453,0.51,0.0357,Dottie West,The Essential Dottie West,dottie-west,18.60760676802983,country
5101,Blue Eyes Crying in the Rain,57,138600,0.626,0.04,0.0405,Willie Nelson,Red Headed Stranger,willie-nelson,14.422859678535772,alternative
5102,Y'all Come Back Saloon,40,174226,0.6859999999999999,0.4320000000000001,0.0724,The Oak Ridge Boys,Oak Ridge Boys Greatest Hits,the-oak-ridge-boys,30.434676387363307,country
5103,She's Actin' Single (I'm Drinkin' Doubles),41,171093,0.708,0.482,0.0315,Gary Stewart,RCA Country Legends,gary-stewart,31.812157329037557,country
5104,Coal Miner's Daughter,33,181666,0.6,0.517,0.032,Loretta Lynn,20 #1's: Classic Country,loretta-lynn,31.705948197603472,country
5105,Man in Black,57,172986,0.6759999999999999,0.58,0.0506,Johnny Cash,Man In Black,johnny-cash,33.94802510589694,electronic
5106,Drinkin' My Baby (Off My Mind) - 2009 Remastered Version,30,145946,0.614,0.706,0.0292,Eddie Rabbitt,Number One Hits,eddie-rabbitt,30.100939205542417,country
5107,"Take Me Home, Country Roads",60,190040,0.456,0.383,0.0263,John Denver,The Essential John Denver,john-denver,24.91270591507307,alternative
5108,Pure Love - Remastered,28,140960,0.521,0.718,0.0324,Ronnie Milsap,Ultimate Ronnie Milsap,ronnie-milsap,27.288591254185487,country
5109,Misty,24,175933,0.591,0.551,0.0286,Ray Stevens,Greatest Hits - Original Recordings,ray-stevens,31.392603229017087,country
5110,The Gambler,30,210679,0.682,0.532,0.0826,Kenny Rogers,20 #1's: Classic Country,kenny-rogers,39.96261083828509,country
5111,Blanket On The Ground,42,215360,0.465,0.519,0.0239,Billie Jo Spears,Country Greats,billie-jo-spears,33.11113437467285,country
5112,You and Me,23,200426,0.458,0.234,0.0273,Tammy Wynette,The Essential Tammy Wynette,tammy-wynette,21.670756504986652,country
5113,Family Tradition,57,242960,0.66,0.523,0.0608,"Hank Williams, Jr.",The Bocephus Box Set,"hank-williams,-jr",44.909005967103596,country
5114,Funny Face - Single Version,29,166360,0.5379999999999999,0.243,0.0329,Donna Fargo,The Happiest Girl In The Whole U.S.A.,donna-fargo,20.300833269532145,country
5115,Slippin' Away,28,149800,0.737,0.483,0.0281,Jean Shepard,Greatest Hits,jean-shepard,28.555223442170345,country
5116,I Love,37,125666,0.544,0.312,0.0266,Tom T. Hall,20th Century Masters: The Millennium Collection: Best Of Tom T. Hall,tom-t-hall,16.80759114324955,country
5117,I Love,37,125666,0.544,0.312,0.0266,Joyner Lucas,I Love,joyner-lucas,16.80759114324955,hip-hop
5118,Slide off of Your Satin Sheets,25,177106,0.7140000000000001,0.446,0.0323,Johnny Paycheck,The Essential Johnny Paycheck,johnny-paycheck,32.100011093594,country
5119,Thank God And Greyhound,29,155586,0.455,0.35100000000000003,0.0316,Roy Clark,The Best Of Roy Clark,roy-clark,19.593836336676514,country
5120,Coat of Many Colors,54,183666,0.624,0.257,0.0444,Dolly Parton,Coat Of Many Colors,dolly-parton,25.28241727850702,alternative
5121,Her Name Is...,29,138800,0.565,0.336,0.0319,George Jones,Anniversary (Ten Years Of Hits),george-jones,19.5401627164618,electronic
5122,Good Lovin' (Makes It Right),25,150146,0.669,0.35700000000000004,0.0338,Tammy Wynette,The Essential Tammy Wynette,tammy-wynette,24.069942141438634,country
5123,Linda On My Mind - Single Version,20,162693,0.428,0.32,0.0291,Conway Twitty,Conway Twitty's Greatest Hits Volume II,conway-twitty,19.014476983917415,electronic
5124,The Happiest Girl In The Whole U.S.A.,36,150466,0.59,0.362,0.0256,Donna Fargo,Classic Country Gold,donna-fargo,22.381502760117435,country
5125,Last Time I Saw Him,25,182933,0.5539999999999999,0.665,0.0329,Dottie West,The Essential Dottie West,dottie-west,34.842529870673694,country
5126,Come On In (You Did The Best You Could Do),36,177733,0.69,0.639,0.0413,The Oak Ridge Boys,Oak Ridge Boys Greatest Hits,the-oak-ridge-boys,36.90684927868201,country
5127,Daydreams About Night Things,46,143333,0.639,0.53,0.0319,Ronnie Milsap,The Essential Ronnie Milsap,ronnie-milsap,26.180300120779552,country
5128,Whiskey River - Live,36,211760,0.516,0.741,0.0327,Willie Nelson,Greatest Hits (& Some That Will Be),willie-nelson,41.59040263496295,alternative
5129,The Fightin' Side Of Me,33,169346,0.754,0.4970000000000001,0.039,Merle Haggard,HAG: The Hits Volume 2,merle-haggard,33.10138544926712,country
5130,It's Four In The Morning - Single Version,19,181026,0.473,0.341,0.031,Faron Young,20th Century Masters: The Millennium Collection: Best Of Faron Young,faron-young,23.023920601116547,electronic
5131,The Wurlitzer Prize (I Don't Want to Get Over You),35,128253,0.597,0.34600000000000003,0.0399,Waylon Jennings,The Essential Waylon Jennings,waylon-jennings,18.897012229515525,country
5132,The Devil Went Down to Georgia,64,215066,0.517,0.535,0.0494,The Charlie Daniels Band,Million Mile Reflections,the-charlie-daniels-band,35.35097662689118,
5133,What Goes On When The Sun Goes Down,30,172800,0.693,0.484,0.0281,Ronnie Milsap,The Essential Ronnie Milsap,ronnie-milsap,31.778553114096834,country
5134,It's Not Love (But It's Not Bad),24,201386,0.659,0.281,0.0268,Merle Haggard,The Very Best Of Merle Haggard,merle-haggard,29.578152807226154,country
5135,Bartender's Blues,28,223200,0.556,0.207,0.0334,George Jones,Super Hits,george-jones,26.609250807410525,electronic
5136,You've Never Been This Far Before,27,181932,0.4920000000000001,0.242,0.0332,Conway Twitty,Conway Twitty - 25 Number Ones,conway-twitty,20.865032835475755,electronic
5137,Suspicious Minds (with Jessi Colter),25,240339,0.59,0.612,0.0581,Waylon Jennings,Wanted! The Outlaws,waylon-jennings,45.13803368390132,country
5138,The Year That Clayton Delaney Died,36,165293,0.659,0.456,0.0307,Tom T. Hall,20th Century Masters: The Millennium Collection: Best Of Tom T. Hall,tom-t-hall,28.796734889665615,country
5139,If We're Not Back In Love By Monday,33,196000,0.634,0.181,0.0306,Merle Haggard,Ramblin' Fever,merle-haggard,24.959024013724807,country
5140,The Power of Positive Drinkin',21,145253,0.535,0.912,0.0573,Mickey Gilley,The Essential Mickey Gilley,mickey-gilley,32.840333651558026,country
5141,Satin Sheets,30,202733,0.545,0.252,0.0272,Jeanne Pruett,Grand Ole Opry 75 Years Volume Two,jeanne-pruett,25.246238881015735,country
5142,Love Put A Song In My Heart,19,167893,0.65,0.302,0.0345,Johnny Rodriguez,The Hits,johnny-rodriguez,24.973732556885917,country
5143,Good Hearted Woman,55,178733,0.41,0.568,0.0346,Waylon Jennings,Ultimate Waylon Jennings,waylon-jennings,27.312252483949443,country
5144,Backside of Thirty,25,156946,0.6409999999999999,0.631,0.0243,John Conlee,Classics,john-conlee,31.192578854359855,country
5145,Help Me Make It Through The Night,32,155533,0.562,0.353,0.0249,Sammi Smith,The Best Of Sammi Smith,sammi-smith,22.23604589935454,country
5146,Kiss an Angel Good Mornin',45,123133,0.684,0.498,0.03,Charley Pride,The Essential Charley Pride,charley-pride,22.740806144913584,country
5147,Jose Cuervo,47,162840,0.695,0.5920000000000001,0.0747,Shelly West,West By West,shelly-west,32.74564576435644,
5148,Fool Hearted Memory,43,159666,0.467,0.568,0.0385,George Strait,Strait Out Of The Box,george-strait,25.820622834991383,country
5149,I Told You So,52,219946,0.633,0.325,0.0268,Randy Travis,Top 10,randy-travis,32.92270389947641,country
5150,Elvira,56,225626,0.825,0.274,0.033,The Oak Ridge Boys,Fancy Free,the-oak-ridge-boys,38.74366985464267,country
5151,Woke Up In Love,41,186706,0.611,0.616,0.063,Exile,Super Hits,exile,35.79453757681533,metal
5152,My Home's In Alabama - Live,43,386026,0.366,0.479,0.0438,Alabama,My Home's In Alabama,alabama,50.96677859217604,country
5153,War Is Hell - Re-Recorded,37,203238,0.613,0.453,0.0593,T.G. Sheppard,Do You Want to Go to Heaven,tg-sheppard,33.85135334034365,country
5154,Mama's Never Seen Those Eyes,39,170146,0.5920000000000001,0.469,0.0268,The Forester Sisters,The Forester Sisters,the-forester-sisters,28.20661990690756,country
5155,Dancin' Cowboys,37,199666,0.745,0.411,0.0404,The Bellamy Brothers,"Greatest Hits, Vol. 1",the-bellamy-brothers,36.06416409769237,
5156,Baby I Lied,37,250120,0.63,0.478,0.0275,Deborah Allen,Cheat the Night,deborah-allen,43.301416073836464,country
5157,American Made,47,159866,0.696,0.513,0.0336,The Oak Ridge Boys,Oak Ridge Boys Collection,the-oak-ridge-boys,30.19926188537974,country
5158,Fourteen Carat Mind,39,159506,0.541,0.478,0.0345,Gene Watson,Gene Watson's Greatest Hits,gene-watson,25.395988806407416,country
5159,What's Forever For?,48,171906,0.551,0.214,0.0282,Michael Martin Murphey,The Best Of Michael Martin Murphey,michael-martin-murphey,20.547850108357853,country
5160,Old Habits,43,183600,0.633,0.444,0.0264,"Hank Williams, Jr.",35 Biggest Hits,"hank-williams,-jr",30.896003024957462,country
5161,Killin' Time,58,168000,0.7140000000000001,0.522,0.0283,Clint Black,Ultimate Clint Black,clint-black,32.444543748603536,country
5162,Old Hippie,46,247040,0.691,0.4970000000000001,0.0473,The Bellamy Brothers,Best Of The Bellamy Brothers,the-bellamy-brothers,45.856155147818235,
5163,She Keeps The Home Fires Burning,47,236173,0.731,0.608,0.0267,Ronnie Milsap,The Essential Ronnie Milsap,ronnie-milsap,49.41112499980469,country
5164,Hard Candy Christmas,35,235693,0.515,0.12,0.0309,Carol Hall,The Best Little Whorehouse In Texas,carol-hall,23.38483599449383,undefined
5165,Nobody,43,199200,0.764,0.448,0.0336,Sylvia,Just Sylvia,sylvia,37.72296952074111,alternative
5166,I Got Mexico,40,146466,0.82,0.529,0.0385,Eddy Raven,Best Of Eddy Raven,eddy-raven,30.871852427075243,country
5167,"Twinkle, Twinkle Lucky Star",42,203600,0.659,0.34,0.035,Merle Haggard,The Essential Merle Haggard: The Epic Years,merle-haggard,31.780240590366702,country
5168,Swingin',38,183533,0.6659999999999999,0.64,0.0387,John Anderson,Wild And Blue,john-anderson,37.451676148304166,electronic
5169,I Loved 'Em Every One,49,220426,0.66,0.688,0.0304,T.G. Sheppard,Super Hits,tg-sheppard,46.42657337631189,country
5170,Everything That Glitters (Is Not Gold),46,292626,0.654,0.259,0.0304,Dan Seals,Won't Be Blue Anymore,dan-seals,41.744340782707745,country
5171,Islands In The Stream,49,249880,0.589,0.6409999999999999,0.0313,Kenny Rogers,A Love Song Collection,kenny-rogers,48.023137174633476,country
5172,What I'd Say,42,232773,0.67,0.265,0.0289,Earl Thomas Conley,The Heart of It All,earl-thomas-conley,34.00620225653077,country
5173,[That's What You Do] When You're In Love,34,184946,0.574,0.47,0.0356,The Forester Sisters,The Forester Sisters,the-forester-sisters,30.16889199995625,country
5174,Any Day Now - Remastered,38,222426,0.6629999999999999,0.561,0.0248,Ronnie Milsap,Ultimate Ronnie Milsap,ronnie-milsap,42.53837430411135,country
5175,Does Fort Worth Ever Cross Your Mind,50,185040,0.75,0.411,0.0313,George Strait,50 Number Ones,george-strait,33.566940464899716,country
5176,When We Make Love,40,216373,0.481,0.0758,0.0433,Alabama,Roll On,alabama,18.82418628488037,country
5177,That Lovin' You Feelin' Again (with Roy Orbison) - 2008 Remastered Version,39,239440,0.556,0.426,0.0278,Emmylou Harris,Duets,emmylou-harris,36.738558364023,country
5178,Guitar Town,53,155266,0.664,0.49,0.0357,Steve Earle,Guitar Town,steve-earle,27.99600693115253,alternative
5179,Grandpa (Tell Me 'Bout The Good Old Days),52,254640,0.565,0.456,0.031,The Judds,I Will Stand By You - The Essential Collection,the-judds,40.62246624656841,country
5180,Blue Moon With Heartache,34,266666,0.557,0.187,0.0285,Rosanne Cash,The Essential Rosanne Cash,rosanne-cash,30.999486569720116,country
5181,Used To Blue,32,200066,0.434,0.336,0.0382,Sawyer Brown,Greatest Hits,sawyer-brown,24.070102139188666,country
5182,All My Ex's Live In Texas,56,200826,0.762,0.318,0.0355,George Strait,"George Strait's Greatest Hits, Volume Two",george-strait,33.88891093718995,country
5183,Who's Gonna Fill Their Shoes,47,195133,0.441,0.262,0.0301,George Jones,Super Hits,george-jones,21.433839055388287,electronic
5184,We Believe In Happy Endings,33,215666,0.594,0.321,0.0234,Earl Thomas Conley,The Heart of It All,earl-thomas-conley,30.83306484752558,country
5185,Streets Of Bakersfield,52,168213,0.74,0.703,0.0576,Dwight Yoakam,Buenas Noches From A Lonely Room,dwight-yoakam,37.92624150597882,country
5186,Pancho and Lefty,52,287626,0.693,0.454,0.0332,Merle Haggard,The Essential Merle Haggard: The Epic Years,merle-haggard,51.54724730433479,country
5187,The Sweetest Thing (I've Ever Known),37,248133,0.38,0.228,0.0261,Juice Newton,Juice Newton's Greatest Hits,juice-newton,23.57230351448183,country
5188,Why Don't You Spend the Night,36,251266,0.615,0.5720000000000001,0.0307,Ronnie Milsap,The Essential Ronnie Milsap,ronnie-milsap,46.601335606218036,country
5189,Got No Reason Now For Goin' Home,40,164000,0.595,0.47,0.03,Gene Watson,Best Of Gene Watson,gene-watson,27.290241230982687,country
5190,C.C. Waterback,32,215906,0.757,0.416,0.0665,George Jones,His Epic Hits,george-jones,39.570965095803345,electronic
5191,Finally,31,228866,0.525,0.452,0.0367,T.G. Sheppard,Super Hits,tg-sheppard,34.93733400624054,country
5192,Love Is Alive,40,238506,0.698,0.381,0.0291,The Judds,Why Not Me,the-judds,40.21005548359476,country
5193,I Think I'll Just Stay Here And Drink,43,271666,0.609,0.6809999999999999,0.0394,Merle Haggard,Down Every Road 1962-1994,merle-haggard,54.75690810597976,country
5194,Wandering Eyes - Re-Recorded In Stereo,32,174533,0.48,0.633,0.135,Ronnie McDowell,Greatest Hits,ronnie-mcdowell,30.35195270691506,country
5195,Seven Year Ache,47,194853,0.747,0.568,0.0319,Rosanne Cash,The Very Best Of Rosanne Cash,rosanne-cash,40.03563934257174,country
5196,Why'd You Come in Here Lookin' Like That,46,152506,0.615,0.759,0.045,Dolly Parton,White Limozeen,dolly-parton,32.740671459307606,alternative
5197,I'm Not That Lonely Yet,29,165426,0.5770000000000001,0.158,0.0269,Reba McEntire,The Best Of Reba McEntire,reba-mcentire,18.997875029882394,country
